,Day,Crop,Treatment,Addition,sample,timepoint,k_cl_weight,k_cl_volume_l,moisture_percent,dry_soil,nh4n_mgl_1,no3n_mgl_1,nh4n_mg_kg_1,no3n_mg_kg_1,total_N_mg_kg,net_N_mg_kg_1,Cumul_net_N_mg_kg_1,jar_id,event,CH4C_ug_g_T0,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g,X16S,F1R2_Ave.g,CS001_Ave.g,F1R2.16S...,CS001.16S...,qnorB_Ave.g,qnorB.16S,cnorB_Ave.g,qnorB.cnorB,cnorB.16S,tot_nor.16S
386,4,Miscanthus,0N,Nitrogen,69,b,38.225,0.035393519,53.49931923,3.393154676,0.523729034,2.181110913,5.462943789,22.75086074,28.21380453,-2.030655401,-2.030655401,69,2,0.051840804,-0.001630855,33.57520107,0.002225247,69,-0.001564716,32.21358073,0.002135004,0.00518619,33.04958649,0.000114288,0.020744761,132.198346,0.000457154,0.020744761,132.198346,0.000457154,1925561495,7522546.55,7046767.81,0.003906677,0.003659591,76151649.52,0.039547763,697333408.1,773485057.7,0.362145488,0.401693251
387,15,Miscanthus,0N,Nitrogen,69,c,39,0.036111111,53.49931923,3.256442674,-0.12885003,2.111419008,0,23.4137966,23.4137966,-4.800007929,-6.83066333,69,3,0.051898427,-0.002475721,27.11924638,-0.002995521,69,-0.00249254,27.30348167,-0.003015872,-0.002028628,29.7585312,-0.000440434,-0.022314911,327.3438432,-0.004844772,-0.001570149,459.5421892,-0.004387618,8194215226,20404315.9,17632814.95,0.002490088,0.002151861,347052669.5,0.042353375,1315640869,1662693538,0.160557275,0.20291065
388,30,Miscanthus,0N,Nitrogen,69,d,39.304,0.036392593,53.49931923,3.294573233,0.076070766,2.474722866,0.840294691,27.33634213,28.17663682,4.762840221,-2.067823109,69,4,0.04950428,-0.000416635,33.00291531,0.003198021,69,-0.000254211,20.13680322,0.00195128,-0.001373375,23.72014245,-0.000532296,-0.021974007,379.5222792,-0.008516735,-0.023544156,839.0644684,-0.012904354,11328336662,16648608.39,12901439.31,0.001469643,0.001138864,353406875,0.031196714,920591893.7,1273998769,0.081264525,0.112461238
389,59,Miscanthus,0N,Nitrogen,69,e,37.51,0.034731481,53.49931923,3.466625751,0.223005041,7.070637039,2.234246212,70.83940321,73.07364942,44.8970126,42.82918949,69,6,0.049893833,-0.000534055,31.91211362,-0.000141049,69,-0.000483024,28.86281108,-0.000127572,-0.000368618,24.49980715,0.000911854,-0.01032129,685.9946002,0.025531912,-0.033865446,1525.059069,0.012627559,8318612387,51690447.51,16937482.14,0.006213831,0.002036095,371960030.8,0.044714192,1120609384,1492569415,0.134711095,0.179425287
390,86,Miscanthus,0N,Nitrogen,69,f,37.77,0.034972222,53.49931923,3.256442674,0.210987156,7.04925619,2.265874282,75.70474246,77.97061674,4.89696732,47.72615681,69,7,0.046598449,0.000386591,32.56170911,-0.008431716,69,0.000299677,25.24118203,-0.006536097,-9.17e-05,27.05199656,-0.003331834,-0.002475183,730.403907,-0.089959528,-0.036340629,2255.462976,-0.077331969,6983120252,64717240.82,13318663.99,0.009267668,0.001907265,212260178.4,0.03039618,577133809,789393987.4,0.082646981,0.113043161
391,0,Corn,112N,Nitrogen,6,a,37.772,0.034974074,41.89255076,6.186700121,0.722298315,1.952444614,4.08322923,11.03737715,15.12060638,0,0,6,1,0.034666281,0.002272683,21.96358238,0.016842525,6,0.002082907,20.12955615,0.015436123,0,0,0,0,0,0,0,0,0,1680506069,11784114.09,13533578.83,0.007012241,0.008053276,100888586,0.060034645,405082195.2,505970781.2,0.241047743,0.301082389
392,4,Corn,112N,Nitrogen,6,b,37.927,0.035117593,41.89255076,3.550365149,0.545869106,3.17857007,5.399334457,31.44006998,36.83940444,21.71879806,21.71879806,6,2,0.043305031,0.002591917,26.6551591,0.000353662,6,0.002358944,24.25927492,0.000321874,0.002220926,22.19441554,0.007878998,0.008883703,88.77766215,0.031515992,0.008883703,88.77766215,0.031515992,7821807406,46777429.32,43519469.76,0.005980386,0.005563864,263953982.6,0.033745907,1619180970,1883134953,0.207008545,0.240754452
393,15,Corn,112N,Nitrogen,6,c,38.439,0.035591667,41.89255076,3.747930476,0,1.972975666,0,18.7360712,18.7360712,-18.10333324,3.61546482,6,3,0.04590401,0.008462273,17.61743593,-6.72e-05,6,0.008381754,17.44980471,-6.66e-05,0.005370349,20.85453982,0.000127644,0.05907384,229.399938,0.001404082,0.067957542,318.1776001,0.032920074,8632087548,71089069.21,64624156.26,0.008235443,0.007486504,372902168.9,0.043199535,1369663443,1742565612,0.158671171,0.201870707
394,30,Corn,112N,Nitrogen,6,d,38.453,0.03560463,41.89255076,4.027427307,0.167557241,3.664352026,1.481296384,32.39484832,33.8761447,15.1400735,18.75553832,6,4,0.04541864,0.000733241,11.0346579,0.000175861,6,0.000653221,9.830430197,0.000156669,0.004517488,13.64011745,4.5e-05,0.067762316,204.6017618,0.000675623,0.135719859,522.7793619,0.033595697,10880827504,29491698.79,25262848.82,0.002710428,0.002321776,339727178.6,0.03122255,727016766.9,1066743945,0.066816312,0.098038862
395,59,Corn,112N,Nitrogen,6,e,38.158,0.035331481,41.89255076,3.887388354,0.638617492,9.827548635,5.80423154,89.32008355,95.12431509,61.24817039,80.00370871,6,6,0.044884139,0.000352876,20.1240392,0.000453792,6,0.000320298,18.26613635,0.000411897,0.00048676,14.04828327,0.000284283,0.014116026,407.4002149,0.008244201,0.149835884,930.1795769,0.041839899,4578601152,41403089.62,29263757.82,0.009042738,0.006391419,204601575.3,0.044686481,670648963.6,875250538.9,0.146474642,0.191161123
396,86,Corn,112N,Nitrogen,6,f,37.47,0.034694444,41.89255076,3.753741221,0.327565828,17.15979624,3.02757003,158.6016623,161.6292323,66.50491724,146.508626,6,7,0.070351148,-0.000863913,15.00298522,0.00162139,6,-0.000688745,11.96096779,0.001292635,-0.000184224,15.11355207,0.000852266,-0.004974043,408.0659059,0.023011183,0.144861841,1338.245483,0.064851081,2552829038,8728568.63,16749497.38,0.003419175,0.006561151,85251364.33,0.033394858,294315099.2,379566463.6,0.11528978,0.148684639
397,0,Miscanthus,112N,Control,70,a,37.719,0.034925,52.08002904,3.378357953,0.85555524,3.10860362,8.844612433,32.1363168,40.98092923,0,0,70,1,0.050492988,0.002245181,34.95337437,0.004605043,70,0.00259781,40.44315869,0.005328312,0,0,0,0,0,0,0,0,0,1813194098,23294301.6,25252999.85,0.012847109,0.013927356,123761192,0.068255898,632170546.9,755931738.9,0.348650234,0.416906133
398,4,Miscanthus,112N,Control,70,b,38.225,0.035393519,52.08002904,3.359669164,0.516837862,3.821247631,5.444795175,40.25616577,45.70096095,4.720031712,4.720031712,70,2,0.052501819,-0.001615721,30.64548865,0.002175517,70,-0.001550489,29.40823257,0.002087685,0.00052366,34.92569563,0.003707998,0.002094641,139.7027825,0.014831992,0.002094641,139.7027825,0.014831992,2473184277,36451905.55,33604291.16,0.014738855,0.013587459,126034843.3,0.050960555,888606851.7,1014641695,0.359296661,0.410257216
399,15,Miscanthus,112N,Control,70,c,39.053,0.036160185,52.08002904,3.26766282,-0.034360008,2.366995051,0,26.1933327,26.1933327,-19.50762825,-14.78759653,70,3,0.052124458,-0.002424503,24.28386472,-0.000799898,70,-0.002440263,24.44171748,-0.000805098,-0.001995376,26.92497502,0.000641293,-0.021949135,296.1747252,0.007054226,-0.019854494,435.8775077,0.021886218,186303734.7,1576991.33,1919618.84,0.008464625,0.010303706,8003855.568,0.042961326,29473469.82,37477325.39,0.158201175,0.201162502
400,30,Miscanthus,112N,Control,70,d,39.574,0.036642593,52.08002904,3.194824464,-0.057053075,4.939752435,0,56.65580004,56.65580004,30.46246734,15.67487081,70,4,0.050229837,0.000960248,29.0343506,0.001438246,70,0.000585885,17.7149992,0.00087753,-0.000927189,21.07835834,3.62e-05,-0.01483502,337.2537334,0.000579457,-0.034689514,773.1312412,0.022465676,12312750458,46848101.49,41143593.84,0.003804845,0.003341544,396832867.1,0.032229425,939194784.3,1336027651,0.076278228,0.108507653
401,59,Miscanthus,112N,Control,70,e,37.26,0.0345,52.08002904,3.083170932,0.026760605,13.93142642,0.299445244,155.8895767,156.1890219,99.5332219,115.2080927,70,6,0.049980081,0.000437249,27.24708236,-0.000256678,70,0.000395477,24.64405414,-0.000232157,0.000490681,21.17952667,0.000322687,0.013739071,593.0267469,0.009035227,-0.020950443,1366.157988,0.031500903,6035764831,19078286.93,64643238.94,0.003160873,0.010710033,270442849.2,0.044806724,808667234.9,1079110084,0.133979248,0.178785972
402,86,Miscanthus,112N,Control,70,f,38.17,0.035342593,52.08002904,3.303123598,0.044418349,17.77843686,0.475265174,190.2248076,190.7000728,34.51105083,149.7191435,70,7,0.047020134,0.002248342,28.10937439,-0.007983205,70,0.001742198,21.78141853,-0.006186034,0.001068837,23.21273634,-0.003209095,0.028858609,626.7438811,-0.08664557,0.007908165,1992.901869,-0.055144668,6374247186,36730164.28,71386250.39,0.005762275,0.011199166,195534192.2,0.030675653,504174951.2,699709143.4,0.079095607,0.10977126
403,0,Miscanthus,112N,Carbon,71,a,37.782,0.034983333,52.08002904,2.779358316,0.803963969,2.175980289,10.11936437,27.38871175,37.50807612,0,0,71,1,0.049418276,0.003319893,64.45493963,-0.0018701,71,0.003835307,74.46157569,-0.002160433,0,0,0,0,0,0,0,0,0,2144906079,27148229.54,25542496.62,0.012657071,0.011908445,128709405.9,0.060007013,662380825.9,791090231.8,0.308815772,0.368822784
404,4,Miscanthus,112N,Carbon,71,b,38.06,0.035240741,52.08002904,3.400401139,0.447926147,1.759665066,4.642172669,18.23664264,22.87881531,-14.62926081,-14.62926081,71,2,0.052643786,-0.002217391,43.53060215,0.002947749,71,-0.002128222,41.7800936,0.002829211,0.000853542,58.12083464,0.000334389,0.003414169,232.4833386,0.001337556,0.003414169,232.4833386,0.001337556,2206310486,29578078.56,30680253.53,0.013406127,0.013905683,82952690.81,0.037597923,717348763.3,800301454.1,0.325135001,0.362732924
405,15,Miscanthus,112N,Carbon,71,c,39.011,0.036121296,52.08002904,3.296894002,-0.060130014,1.278976765,0,14.01267334,14.01267334,-8.866141969,-23.49540278,71,3,0.080306846,-0.028999629,27.92481837,-0.000805518,71,-0.029181337,28.0997916,-0.000810566,-0.015654779,34.9399426,0.001009323,-0.172202574,384.3393686,0.011102548,-0.168788405,616.8227072,0.012440104,11600848284,165417320.1,151377119,0.014259071,0.013048797,432367238.7,0.037270312,1747453926,2179821165,0.150631564,0.187901877
406,30,Miscanthus,112N,Carbon,71,d,39.807,0.036858333,52.08002904,3.21782605,0.038035383,4.076668221,0.435673279,46.69587287,47.13154615,33.11887281,9.623470029,71,4,0.050699598,0.001139863,34.18853308,0.003515256,71,0.000695441,20.85873754,0.00214469,-0.014242948,24.47926457,0.000667062,-0.227887164,391.6682332,0.010672994,-0.396675569,1008.49094,0.023113098,8364490167,29350569.43,22593740.74,0.003508949,0.00270115,232460281.4,0.027791327,626035201.2,858495482.6,0.074844394,0.102635721
407,59,Miscanthus,112N,Carbon,71,e,37.44,0.034666667,52.08002904,3.20105406,0.178404033,10.50285066,1.932073944,113.7434157,115.6754896,68.5439435,78.16741352,71,6,0.050984471,-0.000227219,29.96212403,0.000160056,71,-0.00020565,27.11788477,0.000144863,0.000244896,23.98831116,0.001144776,0.006857074,671.6727124,0.032053734,-0.389818495,1680.163653,0.055166832,6892810008,13045221.63,58485281.37,0.001892584,0.008484969,319416051.7,0.046340469,895411794.6,1214827846,0.12990519,0.17624566
408,86,Miscanthus,112N,Carbon,71,f,38.07,0.03525,52.08002904,3.228368444,0.133255046,14.60992423,1.454988937,159.5232509,160.9782398,45.30275019,123.4701637,71,7,0.048688934,-0.00046084,29.08219914,0.001963244,71,-0.000356882,22.52170878,0.001520367,-0.000281266,24.81979678,0.000832615,-0.007594182,670.134513,0.022480599,-0.397412677,2350.298166,0.077647431,6527549659,46271225.1,51399486.16,0.007088606,0.007874239,212726626,0.032589048,562000655.2,774727281.2,0.086096726,0.118685774
409,0,Miscanthus,112N,Nitrogen,72,a,37.759,0.034962037,52.08002904,2.569948043,0.752372698,4.941140459,10.23541399,67.22016666,77.45558065,0,0,72,1,0.045516604,0.003998568,29.07378454,-0.001362221,72,0.004618605,33.58210431,-0.001573454,0,0,0,0,0,0,0,0,0,1643804110,23941191.26,22541847.29,0.014564504,0.01371322,113626388.6,0.069124045,604625106.3,718251494.8,0.367820656,0.436944701
410,4,Miscanthus,112N,Nitrogen,72,b,38.281,0.03544537,52.08002904,3.402797138,0.310102717,6.262592973,3.230197167,65.23454629,68.46474346,-8.990837193,-8.990837193,72,2,0.051237636,-0.000473224,27.85572306,0.003567133,72,-0.000454249,26.73882025,0.003424105,0.002082178,30.16046228,0.000925326,0.008328712,120.6418491,0.003701302,0.008328712,120.6418491,0.003701302,1905102840,33288462.19,33173807.33,0.017473315,0.017413132,79382971.2,0.041668602,725603795.7,804986766.9,0.38087382,0.422542421
411,15,Miscanthus,112N,Nitrogen,72,c,39.009,0.036119444,52.08002904,3.204887658,-0.103080024,3.976781011,0,44.81876937,44.81876937,-23.64597409,-32.63681128,72,3,0.046597029,0.004634633,21.89134163,-0.000800286,72,0.004662478,22.02286708,-0.000805094,0.002104114,24.38084367,0.001309505,0.023145259,268.1892803,0.01440456,0.03147397,388.8311295,0.018105862,10832573449,159010510.8,130172005.9,0.014678923,0.01201672,439465035.7,0.040568849,1497381228,1936846263,0.138229502,0.17879835
412,30,Miscanthus,112N,Nitrogen,72,d,39.883,0.036928704,52.08002904,2.925514227,-0.057053075,10.90365305,0,137.63658,137.63658,92.81781063,60.18099935,72,4,0.051058828,-1.38e-05,29.27539768,0.003185562,72,-8.43e-06,17.86005352,0.001943417,0.002327025,19.9414603,0.000569162,0.037232394,319.0633648,0.009106585,0.068706365,707.8944943,0.027212447,9345728666,40338939.45,31601108.76,0.004316297,0.003381342,318722220,0.034103517,874968238.4,1193690458,0.09362226,0.127725777
413,59,Miscanthus,112N,Nitrogen,72,e,37.73,0.034935185,52.08002904,3.363023562,0.133803024,23.54106797,1.38994965,244.5452891,245.9352388,108.2986588,168.4796581,72,6,0.050949837,0.000993672,25.70612063,0.000148582,72,0.000900628,23.29908758,0.000134669,0.000446099,20.57957055,0.001039043,0.012490782,576.2279753,0.029093212,0.081197147,1284.12247,0.056305659,6290007658,115921235.5,47541683.12,0.018429427,0.007558287,302369325,0.048071376,822658684.8,1125028010,0.130788185,0.178859561
414,86,Miscanthus,112N,Nitrogen,72,f,38.3,0.035462963,52.08002904,3.122465308,-0.022209174,20.41796249,0,231.894153,231.894153,-14.04108575,154.4385724,72,7,0.04939416,-0.002108694,26.32689157,0.001788861,72,-0.001632303,20.37918786,0.001384726,-0.000365838,21.83913772,0.000759697,-0.009877617,589.6567183,0.020511832,0.07131953,1873.779188,0.076817491,5901934662,11123809.07,70488853.33,0.001884773,0.011943347,202132434.7,0.034248504,524284385,726416819.7,0.088832631,0.123081135
415,0,Corn,0N,Control,7,a,37.749,0.034952778,37.49408555,4.022255595,0.490130999,0.402452846,4.259162428,3.497252863,7.756415291,0,0,7,1,0.040062647,0.019054149,15.50024828,-0.00126507,7,0.017463625,14.20638229,-0.00115947,0,0,0,0,0,0,0,0,0,1495746976,4266153.01,10258619.24,0.002852189,0.006858526,106782518.3,0.071390763,397902432.1,504684950.3,0.266022555,0.337413318
416,4,Corn,0N,Control,7,b,37.807,0.035006481,37.49408555,3.846613975,5.748684025,0.432853572,52.31645342,3.939225677,56.2556791,48.49926381,48.49926381,7,2,0.043671179,0.007775245,19.85252569,0.000203871,7,0.007078384,18.07323266,0.000185599,0.012271005,16.13980747,-0.000486936,0.049084019,64.5592299,-0.001947742,0.049084019,64.5592299,-0.001947742,5461062301,7802670.12,13221250.3,0.001428782,0.002421003,273266703.5,0.050039111,1119808439,1393075142,0.205053225,0.255092336
417,15,Corn,0N,Control,7,c,38.393,0.035549074,37.49408555,4.345411173,0.034114033,0.651868554,0.279081136,5.332826417,5.611907553,-50.64377154,-2.144507738,7,3,0.043740593,0.018313063,17.09581534,-0.000138714,7,0.018124892,16.92015127,-0.000137288,0.012601638,17.49669197,2.42e-05,0.138618019,192.4636116,0.000265707,0.187702038,257.0228415,-0.001682036,9622559106,29072428.87,27079934.46,0.003021278,0.002814213,535874927.6,0.05568944,1584031148,2119906075,0.164616411,0.220305851
418,30,Corn,0N,Control,7,d,38.307,0.035469444,37.49408555,3.913495304,0.150801517,2.843852015,1.366769503,25.77487469,27.14164419,21.52973664,19.3852289,7,4,0.043441558,0.001555097,16.77022484,0.000505144,7,0.001385273,14.9388344,0.00044998,0.009755082,15.92949283,0.000156346,0.146326236,238.9423925,0.002345188,0.334028274,495.965234,0.000663152,10890549482,18947321.53,18733994.83,0.001739795,0.001720207,383329702.7,0.03519838,763569571.6,1146899274,0.070113044,0.105311424
419,59,Corn,0N,Control,7,e,38.13,0.035305556,37.49408555,4.267903839,-0.052345696,7.892362178,0,65.28831058,65.28831058,38.14666639,57.53189529,7,6,0.042588723,0.00111336,12.61386699,0.002117531,7,0.001010625,11.44992391,0.001922136,0.001197949,13.19437915,0.001186058,0.034740523,382.6369954,0.034395687,0.368768797,878.6022295,0.035058839,5048173359,9551840.98,12045680.08,0.001892138,0.002386146,253831781.8,0.050281907,708376160.2,962207942,0.140323263,0.19060517
420,86,Corn,0N,Control,7,f,37.75,0.034953704,37.49408555,4.291031027,0.256740784,10.14822771,2.091348498,82.6650151,84.7563636,19.46805302,76.99994831,7,7,0.06523758,-0.001586659,9.905724735,0.002429523,7,-0.001264421,7.89395417,0.001936107,-0.000126898,9.67193904,0.001929121,-0.003426252,261.1423541,0.05208628,0.365342545,1139.744584,0.08714512,5155515866,7592446.14,18457839.94,0.001472684,0.003580212,301209377.9,0.058424683,745956689.8,1047166068,0.144690989,0.203115672
421,0,Corn,0N,Carbon,8,a,37.8,0.035,37.49408555,4.089761982,0.343951579,0.287554589,2.943522215,2.460879307,5.404401522,0,0,8,1,0.036761773,-0.001344069,42.86786263,-0.001380958,8,-0.001232031,39.29451745,-0.001265845,0,0,0,0,0,0,0,0,0,1378551779,3089420.69,8140314.5,0.002241062,0.005904976,92792493.65,0.067311577,325393205,418185698.7,0.236039886,0.303351463
422,4,Corn,0N,Carbon,8,b,37.863,0.035058333,37.49408555,4.139766714,0.486164673,0.166984643,4.117169959,1.414138446,5.531308405,0.126906883,0.126906883,8,2,0.043530143,-0.000182318,24.75841107,-2.22e-05,8,-0.000166051,22.54940459,-2.02e-05,-0.000699041,30.92196102,-0.000643041,-0.002796164,123.6878441,-0.002572166,-0.002796164,123.6878441,-0.002572166,7205305349,11231196.59,19007184.28,0.00155874,0.002637943,318075402.6,0.044144611,1189420423,1507495825,0.165075644,0.209220255
423,15,Corn,0N,Carbon,8,c,38.331,0.035491667,37.49408555,4.251027242,0.008528508,0.310447176,0.071204193,2.591911803,2.663115996,-2.868192409,-2.741285526,8,3,0.04353878,0.000605438,26.97489286,-2.55e-05,8,0.000599046,26.69007516,-2.52e-05,0.000216497,24.61973987,-2.27e-05,0.002381468,270.8171386,-0.000250082,-0.000414696,394.5049827,-0.002822247,9241196204,25222572.97,26018179.77,0.002729362,0.002815456,471128648.5,0.050981349,1405803544,1876932193,0.152123547,0.203104896
424,30,Corn,0N,Carbon,8,d,38.338,0.035498148,37.49408555,4.006629116,0.175935103,1.811232111,1.558759289,16.04725167,17.60601096,14.94289496,12.20160944,8,4,0.043621698,0.001439247,23.46970298,0.002407289,8,0.001282061,20.90648127,0.002144379,0.000940553,23.79827821,0.001059574,0.014108298,356.9741732,0.015893604,0.013693601,751.4791559,0.013071357,10238846619,15360912.5,13874108.08,0.001500258,0.001355046,334960047.9,0.032714627,672508551.8,1007468600,0.065682061,0.098396688
425,59,Corn,0N,Carbon,8,e,38.299,0.035462037,37.49408555,4.349786587,-0.188444506,6.375987126,0,51.98082414,51.98082414,34.37481318,46.57642262,8,6,0.042705613,-0.000234173,12.32034131,0.002909618,8,-0.000212547,11.18254341,0.002640911,0.000534757,16.04451234,0.002392645,0.015507952,465.2908578,0.06938671,0.029201553,1216.770014,0.082458067,5321141260,36660946.01,12695381.22,0.006889677,0.002385838,250596711.2,0.047094542,749902615.1,1000499326,0.140928906,0.188023448
426,86,Corn,0N,Carbon,8,f,37.6,0.034814815,37.49408555,4.190396505,0.327565828,10.03303887,2.721495121,83.35688278,86.0783779,34.09755376,80.67397638,8,7,0.064879574,-0.000478433,10.22312362,0.029236165,8,-0.000381151,8.144413016,0.023291453,-0.000296849,9.663478212,0.012966182,-0.008014918,260.9139117,0.350086918,0.021186635,1477.683925,0.432544985,4029771064,11785150.53,10007579.83,0.002924521,0.002483412,237550622.7,0.058948913,632367563.8,869918186.6,0.156923943,0.215872855
427,0,Corn,0N,Nitrogen,9,a,37.775,0.034976852,37.49408555,4.156643311,0.386945526,1.499417446,3.256025432,12.61712828,15.87315371,0,0,9,1,0.040042881,0.000329429,13.82379905,0.011914266,9,0.000304202,12.7652032,0.011001898,0,0,0,0,0,0,0,0,0,1720477935,5590915.36,9528398.89,0.003249629,0.005538228,103466008.1,0.060137945,394266348.1,497732356.3,0.229160944,0.28929889
428,4,Corn,0N,Nitrogen,9,b,38.117,0.035293519,37.49408555,3.84286362,0.622631949,2.992574999,5.7183586,27.484322,33.2026806,17.32952689,17.32952689,9,2,0.043347971,-0.000326149,16.6191606,0.000220731,9,-0.000297197,15.14386107,0.000201136,3.5e-06,13.95453214,0.005601517,1.4e-05,55.81812856,0.022406068,1.4e-05,55.81812856,0.022406068,15161156636,22134926.96,30956201.62,0.001459976,0.00204181,428705301,0.028276556,1833876309,2262581610,0.120958866,0.149235422
