jar_id,rev_name,date_T0,time_T0,analysis_date_T0,CH4.ppm_T0,CO2.ppm.cor_T0,N2O.ppm.cor_T0,timestamp_T0,goodtime_T0,doe_T0,sampling_id_T0,event_id_T0,event,crop_T0,fert_T0,addition_T0,Rep2,dry_weight_g_T0,CH4C_ug_g_T0,CO2C_ug_g_T0,N2ON_ug_g_T0,date_T1,time_T1,analysis_date_T1,CH4.ppm_T1,CO2.ppm.cor_T1,N2O.ppm.cor_T1,timestamp_T1,goodtime_T1,doe_T1,sampling_id_T1,event_id_T1,crop_T1,fert_T1,addition_T1,dry_weight_g_T1,CH4C_ug_g_T1,CO2C_ug_g_T1,N2ON_ug_g_T1,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,time_dif,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,diff.day,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g
32,32h,6/5/21,15:55:43,6/13/21,1.58018706,516.902429,0.540747374,6/5/21 15:55,6/5/21 15:55,144,17,8.5,9,Corn,112N,Carbon,Corn-112N-Carbon-144,10.9210547,0.033491745,10.95564227,0.026742406,6/7/21,9:39:14,6/13/21,2.000808305,1677.241783,3.674762159,6/7/21 9:39,6/7/21 9:39,146,18,9,Corn,112N,Carbon,10.9210547,0.042406727,35.54879982,0.181733626,0.008914982,24.59315755,0.15499122,32,41.72527778,0.005127817,14.14576038,0.089149539,32,0.002493655,10.86824545,0.10574046,0.079796946,347.7838543,3.38369473,0.058871438,3629.536237,9.881641754
33,33h,6/5/21,15:56:16,6/13/21,1.65032454,571.143669,0.457643977,6/5/21 15:56,6/5/21 15:56,144,17,8.5,9,Corn,112N,Nitrogen,Corn-112N-Nitrogen-144,10.9210547,0.034978294,12.10527436,0.022632567,6/7/21,9:39:40,6/13/21,2.036246045,1387.666014,2.902957014,6/7/21 9:39,6/7/21 9:39,146,18,9,Corn,112N,Nitrogen,10.9210547,0.043157822,29.41130006,0.143564367,0.008179528,17.30602569,0.1209318,33,41.72333333,0.004705009,9.954732363,0.069562113,32,0.003493008,8.617461114,0.075922209,0.11177627,275.7587557,2.4295107,0.283579293,3353.508031,4.597724791
34,34h,6/5/21,15:56:48,6/13/21,1.60040688,521.531117,0.297807389,6/5/21 15:56,6/5/21 15:56,144,17,8.5,9,Corn,0N,Control,Corn-0N-Control-144,10.33442753,0.035845764,11.68120522,0.015563945,6/7/21,9:40:11,6/13/21,1.999683298,1385.515194,0.313959586,6/7/21 9:40,6/7/21 9:40,146,18,9,Corn,0N,Control,10.33442753,0.04478872,31.03263983,0.016408087,0.008942956,19.35143461,0.000844143,34,41.72305556,0.005144181,11.13136189,0.000485569,32,0.003229567,9.225928155,0.000511731,0.103346155,295.229701,0.016375399,0.332909817,4583.328199,0.387813025
35,35h,6/5/21,15:57:19,6/13/21,1.54575019,518.574158,0.298820938,6/5/21 15:57,6/5/21 15:57,144,17,8.5,9,Corn,0N,Carbon,Corn-0N-Carbon-144,10.33442753,0.034621568,11.61497553,0.015616915,6/7/21,9:40:38,6/13/21,2.01037087,1516.129279,0.311451259,6/7/21 9:40,6/7/21 9:40,146,18,9,Corn,0N,Carbon,10.33442753,0.045028099,33.9581219,0.016276998,0.010406531,22.34314637,0.000660083,35,41.72194444,0.00598622,12.85260119,0.000379704,32,0.00286268,10.62253416,0.000581917,0.091605752,339.921093,0.018621351,0.12033466,5479.195861,0.081432457
36,36h,6/5/21,15:57:51,6/13/21,1.72646478,517.909397,0.298176533,6/5/21 15:57,6/5/21 15:57,144,17,8.5,9,Corn,0N,Nitrogen,Corn-0N-Nitrogen-144,10.33442753,0.038669197,11.60008627,0.015583237,6/7/21,9:41:11,6/13/21,2.019933435,1244.535454,0.305193062,6/7/21 9:41,6/7/21 9:41,146,18,9,Corn,0N,Nitrogen,10.33442753,0.04524228,27.87498879,0.015949933,0.006573084,16.27490252,0.000366696,36,41.72222222,0.003781055,9.361861368,0.000210936,32,0.001932281,8.168645551,0.000364863,0.061832984,261.3966576,0.011675601,-0.078696034,4975.443428,0.090007399
37,37h,6/5/21,15:59:07,6/13/21,1.63642342,489.915572,0.300717209,6/5/21 15:59,6/5/21 15:59,144,17,8.5,9,Miscanthus,336N,Control,Miscanthus-336N-Control-144,9.271147252,0.04085602,12.23155344,0.01751844,6/7/21,9:41:54,6/13/21,1.975776886,2294.311256,0.310543911,6/7/21 9:41,6/7/21 9:41,146,18,9,Miscanthus,336N,Control,9.271147252,0.049328541,57.28127935,0.0180909,0.008472521,45.04972591,0.00057246,37,41.71305556,0.004874745,25.91978476,0.00032937,32,0.002070429,18.50399503,0.000632257,0.066253727,592.1278409,0.020232227,0.023197031,9377.688587,0.111578489
38,38h,6/5/21,15:59:35,6/13/21,2.04050377,482.147882,0.302083951,6/5/21 15:59,6/5/21 15:59,144,17,8.5,9,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-144,9.271147252,0.050944555,12.0376202,0.017598061,6/7/21,9:42:23,6/13/21,2.001933313,2261.095889,0.311768154,6/7/21 9:42,6/7/21 9:42,146,18,9,Miscanthus,336N,Carbon,9.271147252,0.04998158,56.45200272,0.018162219,-0.000962975,44.41438252,0.000564158,38,41.71333333,-0.000554053,25.55406378,0.000324592,32,-0.000572056,17.0393237,0.000583644,-0.018305788,545.2583585,0.018676609,-0.048009562,8776.133128,0.125865824
39,39h,6/5/21,16:00:07,6/13/21,1.87716559,474.027669,0.299796454,6/5/21 16:00,6/5/21 16:00,144,17,8.5,9,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-144,9.271147252,0.046866547,11.83488564,0.017464801,6/7/21,9:42:49,6/13/21,2.282903966,2139.213787,0.311684063,6/7/21 9:42,6/7/21 9:42,146,18,9,Miscanthus,336N,Nitrogen,9.271147252,0.056996477,53.40901423,0.01815732,0.01012993,41.5741286,0.000692519,39,41.71166667,0.005828545,23.92086354,0.000398461,32,0.002549022,17.00163791,0.001031944,0.0815687,544.052413,0.033022224,-0.158995322,3034.158107,0.079882934
40,40h,6/5/21,16:00:46,6/13/21,1.74636866,474.181228,0.303986054,6/5/21 16:00,6/5/21 16:00,144,17,8.5,9,Miscanthus,112N,Control,Miscanthus-112N-Control-144,9.689180785,0.041719848,11.32794548,0.016944831,6/7/21,9:43:16,6/13/21,1.893651329,2160.53375,0.306833653,6/7/21 9:43,6/7/21 9:43,146,18,9,Miscanthus,112N,Control,9.689180785,0.045238356,51.61403928,0.017103562,0.003518507,40.2860938,0.000158731,40,41.70833333,0.002024635,23.18160842,9.13E-05,32,0.001902618,15.21964233,0.00047662,0.060883786,487.0285545,0.015251841,0.117391525,2573.131682,0.006148184
41,41h,6/5/21,16:01:17,6/13/21,1.7722753,523.423081,0.301473515,6/5/21 16:01,6/5/21 16:01,144,17,8.5,9,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-144,9.689180785,0.042338745,12.504308,0.016804777,6/7/21,9:43:41,6/13/21,2.109934044,2100.150546,0.311557909,6/7/21 9:43,6/7/21 9:43,146,18,9,Miscanthus,112N,Carbon,9.689180785,0.050405238,50.17151561,0.017366902,0.008066494,37.66720761,0.000562126,41,41.70666667,0.004641844,21.6755031,0.000323474,32,0.002634863,15.10360211,0.000607094,0.084315621,483.3152675,0.019427018,-0.081234725,2860.357353,0.05648724
42,42h,6/5/21,16:01:50,6/13/21,2.85466723,478.435154,0.303292802,6/5/21 16:01,6/5/21 16:01,144,17,8.5,9,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-144,9.689180785,0.068196531,11.42956958,0.016906188,6/7/21,9:44:09,6/13/21,1.903776398,2027.604872,0.311014986,6/7/21 9:44,6/7/21 9:44,146,18,9,Miscanthus,112N,Nitrogen,9.689180785,0.045480238,48.4384368,0.017336639,-0.022716293,37.00886722,0.000430451,42,41.70527778,-0.013072471,21.29737195,0.00024771,32,-0.007554103,14.668346,0.00058417,-0.241731287,469.3870719,0.018693437,-0.543420772,2566.034214,-0.010753923
43,43h,6/5/21,16:02:23,6/13/21,1.67559931,480.665569,1.242177234,6/5/21 16:02,6/5/21 16:02,144,17,8.5,9,Miscanthus,336N,Control,Miscanthus-336N-Control-144,11.35112405,0.03416844,9.801623048,0.05910379,6/7/21,9:45:01,6/13/21,2.025277221,1160.445286,16.52750876,6/7/21 9:45,6/7/21 9:45,146,18,9,Miscanthus,336N,Control,11.35112405,0.041298993,23.66353655,0.78639214,0.007130552,13.8619135,0.727288349,43,41.71055556,0.004102877,7.976060728,0.418477293,32,0.002562237,6.095270217,0.533000397,0.081991587,195.0486469,17.0560127,0.192500428,1053.205057,61.49600086
44,44h,6/5/21,16:02:54,6/13/21,2.97535425,517.927732,0.898905225,6/5/21 16:02,6/5/21 16:02,144,17,8.5,9,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-144,11.35112405,0.060672748,10.56146461,0.042770632,6/7/21,9:45:34,6/13/21,2.192059601,1357.446555,11.55894591,6/7/21 9:45,6/7/21 9:45,146,18,9,Miscanthus,336N,Carbon,11.35112405,0.044699981,27.68074166,0.549983929,-0.015972766,17.11927705,0.507213297,44,41.71111111,-0.00919051,9.850196706,0.291843559,32,-0.003862067,8.356387506,0.351649718,-0.123586157,267.4044002,11.25279097,-0.131931987,1675.217446,67.79071594
45,45h,6/5/21,16:03:30,6/13/21,1.73973404,471.961336,1.03020739,6/5/21 16:03,6/5/21 16:03,144,17,8.5,9,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-144,11.35112405,0.035476261,9.624128307,0.049018095,6/7/21,9:46:04,6/13/21,1.994902015,1116.027812,14.43974534,6/7/21 9:46,6/7/21 9:46,146,18,9,Miscanthus,336N,Nitrogen,11.35112405,0.040679589,22.75778552,0.687054679,0.005203327,13.13365721,0.638036584,45,41.70944444,0.002994043,7.557227799,0.36713215,32,0.002345452,5.754473564,0.42794081,0.075054475,184.143154,13.69410592,-0.091001106,837.9945914,72.00920285
46,46h,6/5/21,16:03:56,6/13/21,1.84936334,486.623566,0.311833036,6/5/21 16:03,6/5/21 16:03,144,17,8.5,9,Miscanthus,112N,Control,Miscanthus-112N-Control-144,11.19816387,0.038226917,10.05866098,0.015039934,6/7/21,9:46:40,6/13/21,8.296350954,1351.171315,0.516997475,6/7/21 9:46,6/7/21 9:46,146,18,9,Miscanthus,112N,Control,11.19816387,0.171488163,27.92913277,0.024935165,0.133261246,17.87047179,0.00989523,46,41.71222222,0.076674647,10.28214993,0.005693428,32,0.042940302,10.12617837,0.005035829,1.374089652,324.0377078,0.161146517,1.55372075,1293.296996,25.73142805
47,47h,6/5/21,16:04:27,6/13/21,1.73246754,513.089929,1.242177234,6/5/21 16:04,6/5/21 16:04,144,17,8.5,9,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-144,11.19816387,0.035810645,10.60572896,0.059911113,6/7/21,9:47:05,6/13/21,2.97731492,1611.041578,0.489668152,6/7/21 9:47,6/7/21 9:47,146,18,9,Miscanthus,112N,Carbon,11.19816387,0.061542029,33.3007322,0.023617052,0.025731384,22.69500324,-0.036294061,47,41.71055556,0.014805682,13.05856684,-0.020883382,32,0.015263851,6.946794549,-0.009777379,0.488443223,222.2974256,-0.312876119,4.866865644,1718.67979,0.817536632
48,48h,6/5/21,16:04:57,6/13/21,1.69866254,480.814663,0.898905225,6/5/21 16:04,6/5/21 16:04,144,17,8.5,9,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-144,11.19816387,0.035111885,9.938589141,0.043354854,6/7/21,9:47:39,6/13/21,1.989839481,1452.298115,0.401062914,6/7/21 9:47,6/7/21 9:47,146,18,9,Miscanthus,112N,Nitrogen,11.19816387,0.041130603,30.01945528,0.019343556,0.006018718,20.08086614,-0.024011297,48,41.71166667,0.003463042,11.55410047,-0.013815586,32,0.002286339,8.803527833,-0.001884193,0.073162845,281.7128907,-0.060294176,0.303672934,1152.258873,48.62626032
49,49h,6/5/21,16:06:00,6/13/21,1.85757764,476.149715,1.03020739,6/5/21 16:06,6/5/21 16:06,144,17,8.5,9,Miscanthus,0N,Control,Miscanthus-0N-Control-144,9.702276927,0.044316674,11.35961767,0.057348443,6/7/21,9:48:32,6/13/21,1.982245679,1722.26323,2.946512275,6/7/21 9:48,6/7/21 9:48,146,18,9,Miscanthus,0N,Control,9.702276927,0.047290909,41.08844595,0.164023179,0.002974235,29.72882827,0.106674736,49,41.70888889,0.001711425,17.10647053,0.061382447,32,0.001038934,13.38303234,0.06775917,0.03324589,428.2570348,2.168293442,0.043149807,2707.290686,7.233867406
50,50h,6/5/21,16:06:28,6/13/21,1.7631132,478.281506,0.311833036,6/5/21 16:06,6/5/21 16:06,144,17,8.5,9,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-144,9.702276927,0.042063013,11.41047632,0.017358776,6/7/21,9:49:07,6/13/21,1.967058077,1958.692583,1.928773744,6/7/21 9:49,6/7/21 9:49,146,18,9,Miscanthus,0N,Carbon,9.702276927,0.046928575,46.72899759,0.107368839,0.004865562,35.31852127,0.090010063,50,41.71083333,0.002799596,20.32192701,0.051790898,32,0.000354373,14.63317514,0.056180033,0.011339926,468.2616045,1.797761055,0.088586018,3213.29096,4.920659969
51,51h,6/5/21,16:07:08,6/13/21,1.91286619,478.3276,0.311233799,6/5/21 16:07,6/5/21 16:07,144,17,8.5,9,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-144,9.702276927,0.045635706,11.411576,0.017325418,6/7/21,9:49:37,6/13/21,1.96762058,1487.087186,0.322223335,6/7/21 9:49,6/7/21 9:49,146,18,9,Miscanthus,0N,Nitrogen,9.702276927,0.046941995,35.4777948,0.017937171,0.001306289,24.0662188,0.000611753,51,41.70805556,0.000751676,13.84838596,0.00035202,32,0.000892208,11.47091825,0.001519886,0.028550658,367.0693841,0.048636341,-0.505532321,2760.480463,0.639438949
52,52h,6/5/21,16:07:38,6/13/21,1.66485754,485.481425,0.302781933,6/5/21 16:07,6/5/21 16:07,144,17,8.5,9,Miscanthus,0N,Control,Miscanthus-0N-Control-144,10.78286589,0.035738533,10.4215488,0.015165837,6/7/21,9:50:07,6/13/21,15.75346397,1243.538442,0.530931599,6/7/21 9:50,6/7/21 9:50,146,18,9,Miscanthus,0N,Control,10.78286589,0.338170494,26.6943201,0.02659347,0.302431961,16.2727713,0.011427633,52,41.70805556,0.174027942,9.363814877,0.006575784,32,0.221397843,7.676725786,0.010364182,7.084730963,245.6552251,0.331653816,13.47280372,1702.44385,1.193430771
53,53h,6/5/21,16:08:15,6/13/21,3.11878855,495.185836,0.509777386,6/5/21 16:08,6/5/21 16:08,144,17,8.5,9,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-144,10.78286589,0.066949229,10.62986778,0.025533891,6/7/21,9:50:50,6/13/21,16.74431443,1301.054509,0.541669597,6/7/21 9:50,6/7/21 9:50,146,18,9,Miscanthus,0N,Carbon,10.78286589,0.359440508,27.92898422,0.027131318,0.292491279,17.29911645,0.001597427,53,41.70972222,0.168301066,9.954005268,0.000919168,32,0.217079681,8.274873336,0.005826969,6.946549783,264.7959468,0.186463013,14.41287641,1888.950278,0.742173665
54,54h,6/5/21,16:08:46,6/13/21,1.78838796,480.675041,0.43348747,6/5/21 16:08,6/5/21 16:08,144,17,8.5,9,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-144,10.78286589,0.038390289,10.31837294,0.021712658,6/7/21,9:51:45,6/13/21,2.371217064,1682.747932,1.025347161,6/7/21 9:51,6/7/21 9:51,146,18,9,Miscanthus,0N,Nitrogen,10.78286589,0.050901544,36.12257605,0.051357913,0.012511255,25.80420311,0.029645255,54,41.71638889,0.007197893,14.84550536,0.017055314,32,0.003942152,11.91762136,0.010774294,0.126148857,381.3638835,0.344777416,0.136610623,1882.399771,12.54981793
55,55h,6/5/21,16:09:14,6/13/21,1.82914353,480.401199,0.976389931,6/5/21 16:09,6/5/21 16:09,144,17,8.5,9,Miscanthus,336N,Control,Miscanthus-336N-Control-144,9.460169749,0.044755118,11.75436049,0.055743598,6/7/21,9:52:11,6/13/21,2.370935813,2159.510645,0.311126355,6/7/21 9:52,6/7/21 9:52,146,18,9,Miscanthus,336N,Control,9.460169749,0.058011583,52.8384747,0.017762681,0.013256465,41.08411421,-0.037980918,55,41.71583333,0.007626724,23.63655865,-0.021851224,32,0.003951139,16.89868478,-0.010531043,0.126436451,540.757913,-0.336993369,0.049130878,2996.584106,-0.038565291
56,56h,6/5/21,16:09:53,6/13/21,2.42373244,504.347989,0.296570018,6/5/21 16:09,6/5/21 16:09,144,17,8.5,9,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-144,9.460169749,0.059303401,12.34028576,0.016931637,6/7/21,9:52:41,6/13/21,1.954682993,2244.539865,0.310608469,6/7/21 9:52,6/7/21 9:52,146,18,9,Miscanthus,336N,Carbon,9.460169749,0.047826793,54.91895266,0.017733114,-0.011476608,42.5786669,0.000801477,56,41.71333333,-0.006603131,24.49787451,0.000461134,32,-0.002759068,16.45182923,0.000656723,-0.088290175,526.4585355,0.021015145,-0.131689559,3295.596134,0.08728951
57,57h,6/5/21,16:10:17,6/13/21,1.75900605,484.288372,0.309691873,6/5/21 16:10,6/5/21 16:10,144,17,8.5,9,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-144,9.460169749,0.043039008,11.84947106,0.017680784,6/7/21,9:53:10,6/13/21,1.92037026,2111.615075,0.409481293,6/7/21 9:53,6/7/21 9:53,146,18,9,Miscanthus,336N,Nitrogen,9.460169749,0.046987236,51.66657547,0.023377915,0.003948227,39.81710441,0.005697131,57,41.71472222,0.002271559,22.90823131,0.003277767,32,0.000960832,16.01548256,0.002520291,0.030746625,512.4954419,0.080649318,-0.022997793,2999.76198,0.328565422
58,58h,6/5/21,16:10:48,6/13/21,1.58713762,491.351922,0.330913566,6/5/21 16:10,6/5/21 16:10,144,17,8.5,9,Miscanthus,112N,Control,Miscanthus-112N-Control-144,10.19498156,0.03603479,11.15578323,0.01753068,6/7/21,9:53:44,6/13/21,2.092215174,1343.493225,0.311992,6/7/21 9:53,6/7/21 9:53,146,18,9,Miscanthus,112N,Control,10.19498156,0.047502203,30.50302344,0.01652828,0.011467414,19.34724021,-0.0010024,58,41.71555556,0.006597489,11.13095004,-0.000576706,32,0.00233774,9.183132421,0.000142993,0.074807694,293.8602375,0.004575769,0.041238895,1913.150672,0.041860938
59,59h,6/5/21,16:11:21,6/13/21,1.7567945,510.786574,0.297793302,6/5/21 16:11,6/5/21 16:11,144,17,8.5,9,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-144,10.19498156,0.039886724,11.59703268,0.015776081,6/7/21,9:54:20,6/13/21,2.993627531,1260.427467,0.309516632,6/7/21 9:54,6/7/21 9:54,146,18,9,Miscanthus,112N,Carbon,10.19498156,0.067968107,28.61707663,0.016397143,0.028081382,17.02004395,0.000621062,59,41.71638889,0.016155597,9.791860359,0.000357306,32,0.008082542,8.663713967,0.000601546,0.258641356,277.2388469,0.019249462,0.004841685,2193.73033,0.068358889
60,60h,6/5/21,16:12:00,6/13/21,1.76816815,490.436993,0.298274266,6/5/21 16:12,6/5/21 16:12,144,17,8.5,9,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-144,10.19498156,0.040144955,11.13501044,0.015801561,6/7/21,9:55:14,6/13/21,1.958058016,1279.149853,0.311665508,6/7/21 9:55,6/7/21 9:55,146,18,9,Miscanthus,112N,Nitrogen,10.19498156,0.044456264,29.0421546,0.016510983,0.004311309,17.90714416,0.000709423,60,41.72055556,0.002480107,10.30119216,0.0004081,32,0.001287584,8.903841337,0.000622997,0.041202681,284.9229228,0.019935916,-0.17646871,1594.449942,0.024694615
61,61h,6/5/21,16:12:56,6/13/21,1.73657469,492.051078,0.304233012,6/5/21 16:12,6/5/21 16:12,144,17,8.5,9,Miscanthus,0N,Control,Miscanthus-0N-Control-144,9.794144696,0.041041271,11.62887023,0.016776851,6/7/21,9:56:29,6/13/21,2.143121769,2487.69753,0.306870729,6/7/21 9:56,6/7/21 9:56,146,18,9,Miscanthus,0N,Control,9.794144696,0.050649386,58.7929039,0.016922308,0.009608115,47.16403367,0.000145456,61,41.72583333,0.005526427,27.12796169,8.37E-05,32,0.002740723,16.76966214,0.000365764,0.087703127,536.6291884,0.011704441,0.033653599,2636.408573,0.003805104
62,62h,6/5/21,16:13:30,6/13/21,1.78522862,483.258493,0.296906202,6/5/21 16:13,6/5/21 16:13,144,17,8.5,9,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-144,9.794144696,0.042191132,11.42107101,0.016372816,6/7/21,9:57:37,6/13/21,1.905745161,2230.526257,0.308626023,6/7/21 9:57,6/7/21 9:57,146,18,9,Miscanthus,0N,Carbon,9.794144696,0.045039355,52.71505651,0.017019103,0.002848223,41.2939855,0.000646287,62,41.73527778,0.001637879,23.74623352,0.000371649,32,0.000412017,15.50266703,0.000628217,0.013184533,496.0853448,0.020102945,-0.085943537,2887.10797,0.059553395
63,63h,6/5/21,16:14:08,6/13/21,2.07936373,479.903289,0.298153504,6/5/21 16:14,6/5/21 16:14,144,17,8.5,9,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-144,9.794144696,0.049142563,11.34177592,0.016441599,6/7/21,9:58:06,6/13/21,1.936964123,2135.697858,0.306544096,6/7/21 9:58,6/7/21 9:58,146,18,9,Miscanthus,0N,Nitrogen,9.794144696,0.045777167,50.47393319,0.016904296,-0.003365396,39.13215727,0.000462697,63,41.73277778,-0.001935397,22.50441558,0.000266091,32,-0.000965241,14.18059744,0.000564607,-0.030887699,453.7791181,0.018067439,-0.109286349,2504.613595,0.084027556
64,64h,6/5/21,16:14:39,6/13/21,0.88355128,481.338211,0.297463529,6/5/21 16:14,6/5/21 16:14,144,17,8.5,9,Miscanthus,336N,Control,Miscanthus-336N-Control-144,10.12950002,0.02019006,10.99907548,0.015860481,6/7/21,9:59:08,6/13/21,2.004183328,1332.764088,7.778597178,6/7/21 9:59,6/7/21 9:59,146,18,9,Miscanthus,336N,Control,10.12950002,0.04579766,30.45503652,0.414747627,0.0256076,19.45596105,0.398887146,64,41.74138889,0.014723573,11.18657231,0.229347699,32,0.008105421,9.208480953,0.279554379,0.259373467,294.6713905,8.945740134,0.326356663,1634.037122,32.56520934
65,65h,6/5/21,16:15:07,6/13/21,1.66643721,566.5564,0.976389931,6/5/21 16:15,6/5/21 16:15,144,17,8.5,9,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-144,10.12950002,0.038079812,12.94639915,0.052060211,6/7/21,9:59:44,6/13/21,2.040746076,1507.603651,1.753439895,6/7/21 9:59,6/7/21 9:59,146,18,9,Miscanthus,336N,Carbon,10.12950002,0.046633156,34.45030119,0.093491798,0.008553344,21.50390205,0.041431587,65,41.74361111,0.004917645,12.36341647,0.023820606,32,0.003724723,9.629313103,0.058170931,0.119191151,308.1380193,1.861469794,-0.262145376,1822.126897,13.73992795
66,66h,6/5/21,16:15:41,6/13/21,2.16972102,476.712193,0.296700585,6/5/21 16:15,6/5/21 16:15,144,17,8.5,9,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-144,10.12950002,0.049580367,10.89336618,0.015819802,6/7/21,10:00:15,6/13/21,2.004183328,1323.081978,5.824084193,6/7/21 10:00,6/7/21 10:00,146,18,9,Miscanthus,336N,Nitrogen,10.12950002,0.04579766,30.2337903,0.310534797,-0.003782707,19.34042412,0.294714996,66,41.74277778,-0.002174867,11.11977218,0.169446316,32,-0.000166201,8.838475926,0.16921593,-0.005318422,282.8312296,5.414909758,0.032655132,1407.984478,15.56087047
67,67h,6/5/21,16:16:16,6/13/21,1.71572301,484.467203,0.297142666,6/5/21 16:16,6/5/21 16:16,144,17,8.5,9,Miscanthus,0N,Control,Miscanthus-0N-Control-144,9.497756921,0.041813833,11.80693531,0.016897194,6/7/21,10:00:45,6/13/21,1.908838932,2414.461453,0.314825467,6/7/21 10:00,6/7/21 10:00,146,18,9,Miscanthus,0N,Control,9.497756921,0.046520255,58.84276586,0.017902737,0.004706422,47.03583055,0.001005543,67,41.74138889,0.002706046,27.04413924,0.000578156,32,0.001408012,20.05489594,0.00060281,0.045056374,641.7566701,0.019289905,-0.102120307,3378.734658,0.128056729
68,68h,6/5/21,16:16:44,6/13/21,1.79028357,526.109211,0.696332162,6/5/21 16:16,6/5/21 16:16,144,17,8.5,9,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-144,9.497756921,0.043630946,12.82179141,0.039597343,6/7/21,10:01:08,6/13/21,1.918682749,2684.340445,0.337703048,6/7/21 10:01,6/7/21 10:01,146,18,9,Miscanthus,0N,Carbon,9.497756921,0.046760158,65.41997848,0.019203685,0.003129212,52.59818707,-0.020393658,68,41.74,0.00179926,30.2433275,-0.011726109,32,0.001115308,20.54501777,-0.005325894,0.035689868,657.4405685,-0.170428608,0.138513696,3728.242286,-0.118532271
69,69h,6/5/21,16:17:13,6/13/21,1.76722035,489.143583,0.377291758,6/5/21 16:17,6/5/21 16:17,144,17,8.5,9,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-144,9.497756921,0.043068873,11.92090323,0.02145492,6/7/21,10:01:32,6/13/21,1.941464153,2479.090261,0.308480723,6/7/21 10:01,6/7/21 10:01,146,18,9,Miscanthus,0N,Nitrogen,9.497756921,0.047315363,60.41783256,0.01754194,0.00424649,48.49692933,-0.00391298,69,41.73861111,0.002441762,27.88608133,-0.002249992,32,0.000914096,20.23685253,-0.000751276,0.029251073,647.579281,-0.024040835,-0.01132711,3413.731134,-0.17951968
70,70h,6/5/21,16:17:43,6/13/21,2.04840214,477.843949,0.594400122,6/5/21 16:17,6/5/21 16:17,144,17,8.5,9,Miscanthus,112N,Control,Miscanthus-112N-Control-144,9.390268296,0.050492988,11.77882426,0.034187829,6/7/21,10:01:56,6/13/21,1.963964306,2089.736027,0.308798738,6/7/21 10:01,6/7/21 10:01,146,18,9,Miscanthus,112N,Control,9.390268296,0.048411601,51.51186588,0.01776103,-0.002081387,39.73304162,-0.016426799,70,41.73694444,-0.00119686,22.84769553,-0.009445904,32,-0.000941813,16.59282055,-0.00411584,-0.030138018,530.9702576,-0.131706889,-0.00798152,2957.483542,-0.253970992
71,71h,6/5/21,16:18:15,6/13/21,2.00480316,484.949661,0.296332283,6/5/21 16:18,6/5/21 16:18,144,17,8.5,9,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-144,9.390268296,0.049418276,11.95397963,0.017044003,6/7/21,10:02:18,6/13/21,1.946526687,2128.154529,0.314542868,6/7/21 10:02,6/7/21 10:02,146,18,9,Miscanthus,112N,Carbon,9.390268296,0.047981764,52.45887962,0.018091413,-0.001436512,40.50489999,0.00104741,71,41.73416667,-0.000826092,23.29308759,0.000602332,32,-7.68E-05,17.39163654,0.001148645,-0.002458876,556.5323692,0.036756635,-0.395611889,3365.991108,0.157810946
